Tournament,Stage,Match Type,Map,Agent,Pick Rate
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,sova,69%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,astra,19%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,neon,42%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,waylay,12%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,raze,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,jett,23%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,brimstone,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,killjoy,31%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,chamber,27%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,veto,4%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,cypher,38%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,tejo,8%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,skye,8%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,phoenix,23%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,kayo,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,breach,8%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,vyse,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,sage,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,harbor,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,deadlock,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,reyna,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,clove,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,iso,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,gekko,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Haven,miks,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,yoru,96%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,viper,83%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,omen,25%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,fade,4%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,sova,96%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,astra,79%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,neon,13%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,waylay,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,raze,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,jett,75%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,brimstone,4%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,killjoy,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,chamber,4%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,veto,13%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,cypher,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,tejo,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,skye,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,phoenix,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,kayo,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,breach,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,vyse,4%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,sage,4%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,harbor,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,deadlock,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,reyna,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,clove,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,iso,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,gekko,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Breeze,miks,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,yoru,68%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,viper,86%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,omen,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,fade,68%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,sova,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,astra,14%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,neon,9%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,waylay,41%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,raze,64%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,jett,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,brimstone,91%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,killjoy,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,chamber,9%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,veto,9%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,cypher,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,tejo,5%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,skye,27%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,phoenix,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,kayo,9%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,breach,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,vyse,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,sage,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,harbor,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,deadlock,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,reyna,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,clove,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,iso,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,gekko,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Bind,miks,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,yoru,80%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,viper,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,omen,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,fade,20%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,sova,70%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,astra,100%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,neon,70%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,waylay,15%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,raze,15%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,jett,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,brimstone,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,killjoy,60%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,chamber,20%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,veto,10%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,cypher,10%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,tejo,30%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,skye,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,phoenix,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,kayo,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,breach,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,vyse,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,sage,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,harbor,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,deadlock,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,reyna,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,clove,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,iso,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,gekko,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Pearl,miks,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,yoru,44%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,viper,72%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,omen,100%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,fade,94%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,sova,6%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,astra,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,neon,33%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,waylay,61%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,raze,6%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,jett,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,brimstone,6%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,killjoy,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,chamber,22%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,veto,6%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,cypher,11%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,tejo,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,skye,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,phoenix,22%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,kayo,11%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,breach,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,vyse,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,sage,6%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,harbor,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,deadlock,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,reyna,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,clove,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,iso,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,gekko,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Corrode,miks,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,yoru,94%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,viper,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,omen,50%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,fade,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,sova,100%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,astra,88%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,neon,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,waylay,69%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,raze,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,jett,6%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,brimstone,13%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,killjoy,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,chamber,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,veto,44%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,cypher,13%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,tejo,6%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,skye,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,phoenix,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,kayo,6%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,breach,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,vyse,6%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,sage,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,harbor,6%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,deadlock,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,reyna,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,clove,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,iso,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,gekko,0%
VCT 2026: Pacific Kickoff,All Stages,All Match Types,Abyss,miks,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,sova,65%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,viper,55%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,omen,55%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,waylay,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,neon,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,killjoy,45%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,astra,40%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,yoru,40%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,fade,20%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,raze,15%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,skye,15%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,brimstone,10%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,kayo,10%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,cypher,10%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,tejo,10%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,breach,5%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,chamber,5%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,vyse,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,veto,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,clove,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,gekko,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,sage,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,reyna,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,harbor,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,phoenix,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,deadlock,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,jett,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,iso,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Maps,miks,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,sova,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,viper,83%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,omen,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,waylay,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,neon,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,killjoy,83%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,astra,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,yoru,17%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,fade,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,raze,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,skye,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,brimstone,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,kayo,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,cypher,17%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,tejo,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,breach,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,chamber,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,vyse,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,veto,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,clove,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,gekko,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,sage,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,reyna,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,harbor,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,phoenix,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,deadlock,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,jett,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,iso,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Haven,miks,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,sova,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,viper,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,omen,25%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,waylay,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,neon,25%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,killjoy,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,astra,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,yoru,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,fade,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,raze,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,skye,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,brimstone,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,kayo,25%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,cypher,25%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,tejo,25%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,breach,25%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,chamber,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,vyse,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,veto,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,clove,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,gekko,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,sage,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,reyna,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,harbor,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,phoenix,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,deadlock,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,jett,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,iso,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Abyss,miks,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,sova,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,viper,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,omen,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,waylay,25%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,neon,75%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,killjoy,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,astra,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,yoru,75%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,fade,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,raze,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,skye,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,brimstone,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,kayo,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,cypher,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,tejo,25%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,breach,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,chamber,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,vyse,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,veto,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,clove,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,gekko,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,sage,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,reyna,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,harbor,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,phoenix,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,deadlock,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,jett,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,iso,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Pearl,miks,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,sova,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,viper,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,omen,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,waylay,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,neon,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,killjoy,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,astra,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,yoru,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,fade,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,raze,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,skye,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,brimstone,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,kayo,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,cypher,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,tejo,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,breach,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,chamber,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,vyse,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,veto,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,clove,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,gekko,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,sage,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,reyna,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,harbor,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,phoenix,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,deadlock,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,jett,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,iso,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Bind,miks,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Corrode,sova,50%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Corrode,viper,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Corrode,omen,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Corrode,waylay,100%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Corrode,neon,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Corrode,killjoy,0%
VCT 2026: China Kickoff,Main Event,Upper Round 1,Corrode,astra,0%
